"Dhaka, V., et al. (2011). ""Trans fats-sources, health risks and alternative approach - A review."" Journal of Food Science and Technology-Mysore 48(5): 534-541."	2	"Trans fatty acids have the presence of one or more double bonds in the trans configuration instead of the usual cis configuration. They are desired by Vanaspati industry as they impart firmness to margarines and plasticity as well as emulsion stability to shortenings. Research has proved the direct connection of trans fatty acids with cardiovascular diseases, breast cancer, shortening of pregnancy period, risks of preeclampsia, disorders of nervous system and vision in infants, colon cancer, diabetes, obesity and allergy. In light of these new findings trans fatty intake should be zero and new technology of hydrogenation of oils is to be developed which produce zero trans fatty acids at the same time preserve the desirable properties contributed by trans fatty acids to the hydrogenated oils. Presently in India there is no system to monitor and regulate the amount of trans fats in processed foods and hence a stringent food law is immediately required."
"Dhibi, M., et al. (2011). ""The intake of high fat diet with different trans fatty acid levels differentially induces oxidative stress and non alcoholic fatty liver disease (NAFLD) in rats."" Nutrition & Metabolism 8."	1	"Background: Trans-fatty acids (TFA) are known as a risk factor for coronary artery diseases, insulin resistance and obesity accompanied by systemic inflammation, the features of metabolic syndrome. Little is known about the effects on the liver induced by lipids and also few studies are focused on the effect of foods rich in TFAs on hepatic functions and oxidative stress. This study investigates whether high-fat diets with different TFA levels induce oxidative stress and liver dysfunction in rats. Methods: Male Wistar rats were divided randomly into four groups (n = 12/group): C receiving standard-chow; Experimental groups that were fed high-fat diet included 20% fresh soybean oil diet (FSO), 20% oxidized soybean oil diet (OSO) and 20% margarine diet (MG). Each group was kept on the treatment for 4 weeks. Results: A liver damage was observed in rats fed with high-fat diet via increase of liver lipid peroxidation and decreased hepatic antioxidant enzyme activities (superoxide dismutase, catalase and glutathione peroxidase). The intake of oxidized oil led to higher levels of lipid peroxidation and a lower concentration of plasma antioxidants in comparison to rats fed with FSO. The higher inflammatory response in the liver was induced by MG diet. Liver histopathology from OSO and MG groups showed respectively moderate to severe cytoplasm vacuolation, hypatocyte hypertrophy, hepatocyte ballooning, and necroinflammation. Conclusion: It seems that a strong relationship exists between the consumption of TFA in the oxidized oils and lipid peroxidation and non alcoholic fatty liver disease (NAFLD). The extent of the peroxidative events in liver was also different depending on the fat source suggesting that feeding margarine with higher TFA levels may represent a direct source of oxidative stress for the organism. The present study provides evidence for a direct effect of TFA on NAFLD."
"Dictenberg, J. B., et al. (1995). ""HYPERLIPIDEMIC EFFECTS OF TRANS-FATTY-ACIDS ARE ACCENTUATED BY DIETARY-CHOLESTEROL IN GERBILS."" Journal of Nutritional Biochemistry 6(7): 353-361."	2	"Trans isomers of dietary fatty acids, generated during the commercial hydrogenation of unsaturated fats, may contribute to coronary heart disease (CHD) in humans by interfering with lipid metabolism. To examine this possibility in a fat-sensitive model, the Mongolian gerbil (Meriones unguiculatus) was used to compare the cholesterolemic and triglyceridemic potential of modest increments of trans fatty acids from partially hydrogenated soybean oil with other saturated fatty acids in the presence and absence of dietary cholesterol. Age-, dose-, and time-dependent effects were examined in weanling, 6-month-old, and 1-year-old gerbils. Although lipoprotein metabolism in weanling gerbils was initially refractory to trans fat, even as perturbations by saturated fatty acids were demonstrable, these gerbils eventually (after 16 weeks) developed a trans-induced hypercholesterolemia that was intermediate between the response to 16:0 and 12:0 + 14:0. The hepatic and plasma 18:1/18:2 cholesteryl ester (CE) ratio was depressed by trans in a manner similar to saturated fatty acids. The 6-month-old gerbils readily developed hypertriglyceridemia but not hypercholesterolemia, again revealing a decrease in the plasma 18:1/18:2 CE ratio. The 1-year-old gerbils revealed a dose-related (0, 5, 10%en as trans) elevation in total cholesterol (TC), and especially triglycerides (TG), that was accentuated by 0.04% dietary cholesterol. Increases in plasma lipids were again accompanied by a significant decrease in the mass of hepatic esterified cholesterol, particularly 18:1-cholesteryl esters. Thus, dietary trans-fatty acids induce age-, time-, and dose-dependent modulations in gerbil plasma lipids associated with decreased 18:1 cholesteryl esters. Further investigation with gerbils may reveal mechanisms by which trans fat consumption disturbs lipoprotein metabolism."
"DiRienzo, M. A., et al. (2008). ""Effect of substitution of high stearic low linolenic acid soybean oil for hydrogenated soybean oil on fatty acid intake."" Lipids 43(5): 451-456."	0	"High stearic, low alpha-linolenic acid soybean oil (HSLL) has been developed via traditional breeding to serve as a substitute for partially hydrogenated soybean oils used in food manufacturing. The purpose of this study was to estimate the impact on fatty acid intake in the United States if HSLL were substituted for partially hydrogenated soybean oils used in several food categories, including baked goods, shortenings, fried foods, and margarines. Using National Health and Nutrition Examination Survey (NHANES) data (1999-2002), baseline intakes of five fatty acids and trans fatty acids (TFA) were determined at the mean and 90th percentile of fat consumption. Then intakes of these fatty acids were determined after HSLL was substituted for 100% of the partially hydrogenated soybean oils used in these four food categories. The results show that baseline intake of stearic acid is 3.0% energy at the mean and 3.3% energy at the 90th percentile. Use of HSLL could increase stearic acid intake to about 4-5% energy. Mean intakes of TFA could decrease from 2.5 to 0.9% energy, and intake of palmitic acid would remain unchanged. Use of HSLL as a substitute for partially hydrogenated soybean oils would result in changes in the fatty acid composition of the US diet consistent with current dietary recommendations."
"Dixit, S. and M. Das (2012). ""Fatty Acid Composition Including Trans-Fatty Acids in Edible Oils and Fats: Probable Intake in Indian Population."" Journal of Food Science 77(10): T188-T199."	1	"The susceptibility of trans-fat to the human health risk prompted the Food and Agriculture Organization (FAO) and World Health Organization (WHO) to prepare regulations or compulsory claims for trans-fatty acids (TFA) in edible oils and fats. In this study, analysis of fatty acid composition and TFA content in edible oils and fats along with the possible intake of trans-fat in Indian population was carried out. The analysis was carried out as per the Assn. of Official Analytical Chemists (AOAC) methodology and the results were statistically analyzed. The average TFA content in nonrefined mustard and refined soybean oils exceeded by 1.16- to 1.64-fold as compared to the Denmark limit of 2% TFA in fats and oils destined for human consumption. In branded/nonbranded butter and butter oil samples, average TFA limit exceeded by 4.2- to 9.5-fold whereas hydrogenated vegetable oil (HVO) samples exceeded the limit by 9.8-fold, when compared to Denmark standards. The probable TFA intake per day through different oils in Indian population were found to be less than WHO recommendation. However Punjab having highest consumption of HVO (15 g/d) showed 1.09-fold higher TFA intake than the WHO recommendation, which is alarming and may be one of the factors for high cardiovascular disease mortality rate that needs further elucidation. Thus there is a need to prescribe TFA limit for edible oil, butter, and butter oil in India and to reduce the already proposed TFA levels in HVO to safeguard the health of consumers. Practical Application: The probable daily intake of trans-fatty acid (TFA) especially through hydrogenated vegetable oil (HVO) was assessed. In absence of any specification for TFA and fatty acid composition for edible oils, butter, and butter samples, a pressing need was felt to prescribe TFA limit in India. The study indicates that TFA intake through HVO consumption is higher in States like Punjab than the recommended daily intake prescribed by WHO. Hence, strategies should be adopted to either decrease the consumption of HVO or to modify the industrial processing method of HVO with less content of TFA to safeguard the health of consumers."
"Djousse, L., et al. (2012). ""Plasma Phospholipid Concentration of Cis-Palmitoleic Acid and Risk of Heart Failure."" Circulation-Heart Failure 5(6): 703-709."	0	"Background-Although plasma palmitoleic acid has been positively associated with blood pressure, inflammation, and insulin resistance, its association with heart failure has not been investigated. We assessed whether plasma phospholipid cis-palmitoleic acid was associated with heart failure risk. Methods and Results-This ancillary study of the Physicians' Health Study used a risk set sampling method to select 788 matched pairs. For each case of incident heart failure, we randomly selected a control among subjects that were free of heart failure and alive at the time of index case diagnosis and matched on age, year of birth, race, and time of blood collection. Plasma phospholipid fatty acids were measured using gas chromatography. Heart failure was ascertained using annual follow-up questionnaire and validated in a subsample. In a multivariable conditional logistic regression, odds ratios (95% CI) for heart failure were 1.0 (ref), 1.06 (0.75-1.48), 1.20 (0.85-1.68), and 1.58 (1.11-2.25) across consecutive quartiles of cis-palmitoleic acid (P for trend 0.009). Each SD increase in plasma cis-palmitoleic acid was associated with 17% higher odds of heart failure (95% CI: 2% to 33%) in a multivariable model. In a secondary analysis, each SD increase of log-stearoyl-coA desaturase activity (16:1n-7/16:0 ratio) was positively associated with the risk of heart failure (odds ratio: 1.14 [95% CI: 1.00 to 1.29]), whereas oleic acid and cis-vaccenic acid concentrations were not related to heart failure risk. Conclusions-Our data showed a positive association between plasma phospholipid cis-palmitoleic acid and heart failure risk in male physicians. (Circ Heart Fail. 2012;5:703-709.)"
"Djousse, L., et al. (2012). ""Red Blood Cell Membrane Concentration of cis-Palmitoleic and cis-Vaccenic Acids and Risk of Coronary Heart Disease."" American Journal of Cardiology 110(4): 539-544."	0	"Although previous studies have suggested associations between plasma palmitoleic acid and coronary heart disease (CHD) risk factors, including blood pressure, inflammation, and insulin resistance, little is known about the relation of pahnitoleic acid and CHD. This ancillary study of the Physicians' Health Study was designed to examine whether red blood cell (RBC) membrane cis-pahnitoleic acid and cis-vaccenic acid-2 fatty acids that can be synthesized endogenously-are associated with CHD risk. We used a risk set sampling method to prospectively select 1,000 incident CHD events and 1,000 matched controls. RBC membrane fatty acids were measured using gas chromatography. The CHD cases were ascertained using an annual follow-up questionnaire and validated by an End Point Committee through a review of the medical records. In a conditional logistic regression analysis adjusting for demographics, anthropometric, lifestyle factors, and co-morbidity, the odds ratios and 95% confidence intervals (CIs) for CHD were 1.0 (referent), 1.29 (95% CI 0.95 to 1.75), 1.08 (95% CI 0.78 to 1.51), 1.25 (95% CI 0.90 to 1.75), and 1.48 (95% CI 1.03 to 2.14) across consecutive quintiles of RBC membrane cis-palmitoleic acid (p for trend = 0.041). The odds ratio associated with each SD higher RBC membrane cis-palmitoleic acid level was 1.19 (95% CI 1.06 to 1.35) in a multivariate-adjusted model. Finally, RBC membrane cis-vaccenic acid was inversely associated with CHD risk (odds ratio 0.79, 95% CI 0.69 to 0.91, per SD increase). In conclusion, our data showed a positive association between RBC membrane cis-pahnitoleic acid and CHD risk in male physicians. Furthermore, RBC membrane cis-vaccenic acid was inversely related to CHD. Published by Elsevier Inc. (Am J Cardiol 2012;110:539-544)"
"Dlouhy, P., et al. (2003). ""Higher content of 18 : 1 trans fatty acids in subcutaneous fat of persons with coronarographically documented atherosclerosis of the coronary arteries."" Annals of Nutrition and Metabolism 47(6): 302-305."	2	"Aim:To identify the total content of trans fatty acid (TFA) isomers and C18:1 trans isomers in subcutaneous fat samples from persons with atherosclerosis of the coronary arteries, as an indicator of dietary exposure. Methods: Using capillary gas chromatography, the authors determined total content of TFA isomers and C18:1 trans isomers in the subcutaneous fat of 34 patients with ischemic heart disease who had undergone aortocoronary bypass surgery and in 46 patients with no sign of coronary disease. Results: On average, the total TFAs in cardiac patients were 2.88 +/- 1.19% of all fatty acids, in noncardiac patients 2.56 +/- 0.89%. However, the difference is not statistically significant. The average concentration of C18:1 trans in cardiac patients (2.31 +/- 1.09%) was statistically significantly higher (p = 0.05) than in the noncardiac group (1.95 +/- 0.77%). Conclusions: The results obtained indicate a lower TFA load in comparison with previous studies in other countries. A higher concentration of 18:1 TFAs in the subcutaneous fat of patients with coronary disease might be an impulse to correct the dietary habits of this very high-risk population."
"Do, K., et al. (2011). ""Soybean (Glycine max L. Merr.) Hexane Extracts Inhibit Cellular Fatty Acid Uptake by Reducing the Expression of Fatty Acid Transporters."" Food Science and Biotechnology 20(1): 237-242."	1	"Intake of saturated and trans-fatty acids is a strong risk factor for coronary heart disease. We investigated the inhibitory effects of 2 hexane extracts from white (WBE) and black soybeans (BBE) on cellular fatty acid uptake in vitro. Transcellular uptake of elaidic acid (t18:1), a major trans-fatty acid present in processed foods, in Caco-2 monolayers was significantly reduced by 28.3 and 16.7% 60 min after WBE and BBE treatment, respectively. Results of flow cytometry (FACS) analysis showed significant reductions in boron-dipyrromethene (BODIPY) fluorescence-labeled fatty acid uptake by 35.4 and 40.2% with WBE and BBE treatment, respectively. BBE treatment significantly reduced the expression of fatty acid transport protein-4 and CD36 in Caco-2 cells, as determined by quantitative real time-polymerase chain reaction (qRT-PCR). Similar trends were found in WBE treatment, although to a lesser degree. These observations suggest that soybean extract may reduce fatty acid uptake and cellular fat accumulation by altering fatty acid transporter expression."
"Doggrell, S. A. (2011). ""Lowering LDL cholesterol with margarine containing plant stanol/sterol esters: Is it still relevant in 2011?"" Complementary Therapies in Medicine 19(1): 37-46."	0	"Recommendations about the use of plant stanol/sterol esters have not been updated since 2001. There have been many developments in medicines for lipid-lowering since 2001. In this review, the use of margarines containing stanol or sterol esters, to lower LDL cholesterol is considered in the 2011 setting. Firstly, there is a brief overview of the effects of the stanols/sterols on LDL cholesterol, which shows that these agents have a modest ability to lower LDL cholesterol, and are not effective in all conditions. Secondly, the relevance of the stanols/sterols in 2010/1 is questioned, given they have not been shown to reduce clinical endpoints, and have no effects on HDL cholesterol or triglyceride levels. Finally, there is a section comparing the stanols/sterols with the present day prescription lipid lowering medicines. Prescription drugs (statins, ezetimibe, and niacin) have a much greater ability to lower LDL cholesterol than the stanol/sterol esters, and also increase levels of HDL cholesterol and decrease levels of triglycerides. The statins and niacin have been shown to reduce cardiovascular clinical endpoints. Except in borderline normo/hypercholesterolemia, prescription drugs should be preferred to stanol/sterol esters for lowering LDL cholesterol in 2011. (C) 2011 Published by Elsevier Ltd."
"Dong, C. N., et al. (2009). ""Asymmetric synthesis and biological evaluation of Danshensu derivatives as anti-myocardial ischemia drug candidates."" Bioorganic & Medicinal Chemistry 17(9): 3499-3507."	0	"The synthesis and bioactivities of Danshensu derivatives (R)-methyl 2-acetoxy-3-(3,4-diacetoxyphenyl) propanoate (1a), (R)-methyl 2-acetoxy-3-(3,4-methylenedioxyphenyl) propanoate (1b) and their racemates 7 and 10 were reported in this paper. These derivatives were designed to improve their chemical stability and liposolubility by protecting Danshensu's phenolic hydroxyl groups with acetyl or methylene which could be readily hydrolyzed to release bioactive Danshensu. The asymmetric synthesis of 1a and 1b were achieved by catalytic hydrogenation of (Z)-methyl 2-acetoxy-3-(3,4-diacetoxyphenyl)-2-propenoate (6a) and (Z)-methyl 2-acetoxy-3-(3,4-methylenedioxyphenyl)-2-propenoate (6b) in excellent enantiomeric excesses (92% ee and 98% ee, respectively) and good yields (>89%). An unexpected intermediate product, (Z)-2-acetoxy-3-(3,4-dihydroxyphenyl) acrylic acid (4c) was obtained with high chemoselectivity in 86% yield by keeping the reaction temperature at 60 degrees C and its structure was identified by Xray single crystal diffraction analysis. 1a, 1b and their racemates 7, 10 as well as 4c exhibited potent protective activities against hypoxia-induced cellular damage. The in vitro test showed that all these compounds could increase cell viability, and inhibit lipid hyperoxidation. Furthermore, 1a and 4c could inhibit apoptosis by regulating the expression of apoptosis-related molecule in gene and protein levels, up-regulating the expression of bcl-2 and down-regulating bax and caspase-3. The in vivo test indicated that 4c exhibited anti-myocardial ischemic effects featured by reducing infarction size and increasing the level of the intracellular enzymes detectable in serum. Therefore, these Danshensu derivatives may be good drug candidates for anti-myocardial ischemia therapy and merit further investigation. (C) 2009 Elsevier Ltd. All rights reserved."
"Doreau, M., et al. (2011). ""Enhancing fatty acid composition of milk and meat through animal feeding."" Animal Production Science 51(1): 19-29."	0	"In ruminants, extensive ruminal biohydrogenation of unsaturated fatty acids (FA) results in numerous cis and trans isomers of 18:1 and of conjugated and non-conjugated 18: 2, the incorporation of which into ruminant products depends on the composition of the diet (forage vs concentrate) and of dietary lipid supplements. The low amount of 18:3n-3 (alpha-linolenic acid) absorbed explains its limited incorporation in meat and milk lipids. Its protection against hydrogenation has been an objective for several decades, but only encapsulation in a protein matrix is efficient. In non-ruminants, the FA composition of products is determined by dietary FA, despite minor differences in digestibility and in metabolic activity. Physicochemical differences in intestinal absorption processes between ruminants and non-ruminants can explain the lower FA digestibility in non-ruminants, especially for saturated FA. Unlike in non-ruminants, FA digestibility in ruminants does not depend on FA intake, except for 18:0. The decrease in cow butterfat, especially with concentrate diets, is generally attributed to t10-18:1 or t10, c12-18:2, but the regulation is probably more complex. Differences in terms of butterfat content and FA composition of milk between cow, ewe and goat responses to the amount and composition of ingested lipids are due to between-species variations in mammary metabolism. In animals bred for meat production, dietary 18: 3n-3 results in increases in this FA and in n-3 long-chain polyunsaturated FA (20:5n-3, 22:5n-3) in muscles. The extent of this increase depends both on animal and nutritional factors. Grass is a source of 18:3n-3, which contributes to increased 18:3n-3 in muscle of ruminants as well as of pigs. Conjugated linoleic acids are mainly present in fat tissues and milk due to t11-18:1 desaturation. Their concentration depends on tissue type and on animal species. Non-ruminants fed synthetic conjugated linoleic acids incorporate them in significant amounts in muscle, depending on the isomer. All dietary manipulations favouring polyunsaturated FA incorporation in milk and meat lipids increase the risk of lipoperoxidation, which can be efficiently prevented by use of dietary combined hydro-and lipophilic antioxidants in the diet. Putative effects on organoleptic and technological quality of products deserve further studies."
"Dorfman, S. E., et al. (2005). ""Dietary fatty acids and cholesterol differentially modulate HDL cholesterol metabolism in golden-Syrian hamsters."" Journal of Nutrition 135(3): 492-498."	1	"Dietary fatty acids alter HDL cholesterol concentrations, presumably through mechanisms related to reverse cholesterol transport. The effect of dietary fats (coconut oil, butter, traditional stick margarine, soybean oil, canola oil) differing in fatty acid profile on this antiatherogenic process was assessed with respect to plasma lipids; exogenous and endogenous lecithin-cholesterol acyltransferase (LCAT), cholesterol ester transfer protein (CETP), phospholipid transfer protein (PLTP) activities; and LCAT, apolipoprotein (apo) A-I and scavenger receptor B class-1 (SR-B1) mRNA abundance. Golden-Syrian hamsters were fed a nonpurified (6.25 g/100 g fat) diet containing an additional 10 g/100 g experimental fat and 0.1 g/100 g cholesterol for 6 wk. Canola and soybean oils significantly lowered serum HDL cholesterol concentrations relative to butter. Canola oil, relative to butter, resulted in higher exogenous LCAT activity, and both soybean and canola oils significantly increased hepatic apo A-I and SR-B1 mRNA abundance. Butter, relative to margarine, coconut and soybean oils, significantly increased serum non-HDL cholesterol concentrations. Endogenous and exogenous LCAT, CETP, and PLTP activities did not differ in hamsters fed margarine or saturated fat diets, despite lower hepatic LCAT, apo A-I, and SR-B1 mRNA abundance, suggesting that changes in available substrate and/or modification to the LCAT protein may have been involved in lipoprotein changes. These results suggest that lower HDL cholesterol concentrations, as a result of canola and soybean oil feeding, may not be detrimental due to increases in components involved in the reverse cholesterol transport process in these hamsters and may retard the progression of atherosclerosis."
"Dorfman, S. E., et al. (2009). ""Metabolic Implications of Dietary Trans-fatty Acids."" Obesity 17(6): 1200-1207."	2	"Dietary trans-fatty acids are associated with increased risk of cardiovascular disease and have been implicated in the incidence of obesity and type 2 diabetes mellitus (T2DM). It is established that high-fat saturated diets, relative to low-fat diets, induce adiposity and whole-body insulin resistance. Here, we test the hypothesis that markers of an obese, prediabetic state (fatty liver, visceral fat accumulation, insulin resistance) are also worsened with provision of a low-fat diet containing elaidic acid (18: 1t), the predominant trans-fatty acid isomer found in the human food supply. Male 8-week-old Sprague-Dawley rats were fed a 10% trans-fatty acid enriched (LF-trans) diet for 8 weeks. At baseline, 3 and 6 weeks, in vivo magnetic resonance spectroscopy ((1)H-MR) assessed intramyocellular lipid (IMCL) and intrahepatic lipid (IHL) content. Euglycemic-hyperinsulinemic clamps (week 8) determined whole-body and tissuespecific insulin sensitivity followed by high-resolution ex vivo (1)H-NMR to assess tissue biochemistry. Rats fed the LF-trans diet were in positive energy balance, largely explained by increased energy intake, and showed significantly increased visceral fat and liver lipid accumulation relative to the low-fat control diet. Net glycogen synthesis was also increased in the LF-trans group. A reduction in glucose disposal, independent of IMCL accumulation was observed in rats fed the LF-trans diet, whereas in rats fed a 45% saturated fat (HF-sat) diet, impaired glucose disposal corresponded to increased IMCL(TA). Neither diet induced an increase in IMCL(soleus). These findings imply that trans-fatty acids may alter nutrient handling in liver, adipose tissue, and skeletal muscle and that the mechanism by which trans-fatty acids induce insulin resistance differs from diets enriched with saturated fats."
"Downs, S. M., et al. (2013). ""The effectiveness of policies for reducing dietary trans fat: a systematic review of the evidence."" Bulletin of the World Health Organization 91(4): 262-269."	2	"Objective To systematically review evidence for the effectiveness of policies, including self-regulation, aimed at reducing industrially produced trans fatty acids (TFAs) in food. Methods The Medline, Embase and Cinahl databases were searched to identify peer-reviewed articles examining the effect of TFA policies. In addition, the first 20 pages of Google searches were examined for articles from the grey literature. A study was included if: (i) it was empirical and conducted in a ""real-world"" setting (i.e. modelling studies were excluded); (ii) it examined a TFA policy involving, for example, labelling, voluntary limits or bans; and (iii) it examined a policy's effect on TFA levels in food, people's diets, blood or breast milk. Findings Twenty-six articles met the inclusion criteria: 5 involved voluntary self-regulation; 8, labelling alone; 4, labelling and voluntary limits; 5, local bans and 4, national bans. Overall, the TFA content of food decreased with all types of policy intervention. In general, saturated fat levels increased or decreased, depending on the product type, and total fat content remained stable. National and local bans were most effective at eliminating TFAs from the food supply, whereas mandatory TFA labelling and voluntary TFA limits had a varying degree of success, which largely depended on food category. Conclusion Policies aimed at restricting the TFA content of food were associated with significant reductions in TFA levels, without increasing total fat content. Such policies are feasible, achievable and likely to have an effect on public health."
"Drevon, C. A., et al. (1995). ""OMEGA-3-FATTY-ACIDS - NUTRITIONAL ASPECTS."" Canadian Journal of Cardiology 11: G47-G54."	0	"Omega-3 fatty acids contain a double bond in the third position from the methyl group. The very long-chain (20 or 22 carbon atoms) omega-3 fatty acids are mostly found in fatty fish and fish oils. The omega-3 fatty acids are essential and may act as precursors for eicosanoids, altering membrane fluidity or binding to transcription factors. Dietary intake of omega-3 fatty acids reduces plasma concentration of triglycerides, probably by decreasing hepatic secretion of very low density lipoprotein (VLDL) and by increasing catabolism of chylomicrons. In addition, lipid peroxidation of omega-3 fatty acids may take place, with good and bad consequences. As the number of double bonds is high, the omega-3 fatty acids may easily react with oxygen radicals. We performed studies where 5 g/day of very long-chain omega-3 fatty acids was given as a supplement for four months along with vitamin E, whereas control groups received similar amounts of other oils. The unsaturation index was higher in fatty acids of LDL from individuals exposed to omega-3 fatty acids, and the amounts of cholesteryl esters and total lipids were lower compared with control LDL, whereas similar electrophoretic mobility and apolipoprotein B structure were observed. There was a decrease in the melting temperature of cholesteryl esters in omega-3 fatty acid-enriched LDL, but no change in the susceptibility of LDL to Cu2+ catalyzed lipid peroxidation, as measured by changes in amounts of lipid peroxides or in the uptake of LDL im macrophages. These data have been verified by others, whereas three publications reported that fish oil supplementation was associated with increased sings of lipid peroxidation. Recently it has been shown that peroxidation of LDL by white blood cells might be reduced by increased cellular content of omega-3 fatty acids. In conclusion, the susceptibility of LDL to in vitro peroxidation may be increased with dietary intake of omega-3 fatty acids, unless adequate amounts of antioxidants are provided. Reduced intake of foods with high content of saturated fatty acids (fatty milk products, meat, hard margarines) and increased intake of foods providing high amounts of omega-3 fatty acids (fatty fish) and antioxidants (fruits, vegetables) are recommended. These precautions will most likely promote reduced incidence of coronary artery disease, inflammatory diseases and certain forms of cancer."
"Drogan, D., et al. (2007). ""A food pattern predicting prospective weight change is associated with risk of fatal but not with nonfatal cardiovascular disease."" Journal of Nutrition 137(8): 1961-1967."	2	"Recently, a food pattern predictive for prospective weight change was identified within the European Prospective Investigation into Cancer and Nutrition-Potsdam cohort. Given the possible impact of weight change on cardiovascular disease (CVD) risk, we examined the association between the above mentioned food pattern and risk of CVD. The analyzed food pattern was defined by a high consumption of whole-grain bread, fruits, fruit juices, grain flakes and/or cereals, and raw vegetables, and a low consumption of processed meat, butter, high-fat cheese, margarine, and meat other than poultry. The associations between quartiles of the food pattern score and CVD morbidity and mortality were examined in 26,238 subjects of the European Prospective Investigation into Cancer and Nutrition-Potsdam cohort using a Cox's Proportional Hazards model for competing risks. During 6.4 y of follow-up, 379 incident cases of CVD were identified, of which 68 were fatal Events. The food pattern was not associated with risk of nonfatal CVD. After adjusting for cardiovascular risk factors, the hazard ratios for fatal CVD across increasing quartiles of the score were 1.00, 0.85, 0.31, and 0.47, respectively (P for trend = 0.016). The association of the food pattern with CVD risk differed between fatal and nonfatal events (P for difference = 0.05). These findings from a large German cohort indicate that a food pattern predicting prospective weight change may be associated with the risk of fatal CVD."
"Du, Z. Y., et al. (2010). ""Dissimilar Properties of Vaccenic Versus Elaidic Acid in beta-Oxidation Activities and Gene Regulation in Rat Liver Cells."" Lipids 45(7): 581-591."	0	"Vaccenic acid (trans-11-C(18:1)) chemically resembles elaidic acid (trans-9-C(18:1)) which is assumed to increase the risk of cardiovascular diseases, and thus could exert similar effects. Possible different oxidation rates of vaccenic versus elaidic acid were checked in muscles and liver, and through related gene expression in normal rat liver cells. In hepatic mitochondria, carnitine palmitoyltransferase (CPT) I exhibited comparable activity rates with both trans-isomers. CPT II activity was 30% greater (P < 0.05) with vaccenic than with elaidic acid as nonesterified fatty acids (NEFAs) or acyl-CoAs. Activity of the first beta-oxidation step was similar between the isomers in all the tissue slices and liver extracts assayed. Respiration rates were comparable with both trans-isomers as NEFAs in various liver extracts, but were 30% greater (P < 0.05) with vaccenoyl-CoA than with elaidoyl-CoA in liver mitochondria. Vaccenic acid was oxidised 25% more (P < 0.05) by liver peroxisomes than elaidic acid. In hepatocytes cultured with trans- and corresponding cis-C(18:1) isomers, gene expression of CPT I, hydroxyacyl-CoA dehydrogenase and hydroxymethylglutaryl-CoA synthase was at least 100% increased (P < 0.05), but was unchanged with vaccenic acid, relative to controls. In conclusion, the position and geometry of the double bonds in acyl chains are suggested to confer on vaccenic and elaidic acid specific biochemical properties that might differently affect their fates in tissues."
"Du, Z. Y., et al. (2011). ""Vaccenic and Elaidic Acid Equally Esterify into Triacylglycerols, but Differently into Phospholipids of Fed Rat Liver Cells."" Lipids 46(7): 647-657."	2	"Elaidic acid (trans-9-C-18:1 or trans-9) is assumed to exert atherogenic effects due to its double bond configuration. The possibility that trans-9 and vaccenic acid (trans-11-C-18:1 or trans-11), its positional isomer, were biochemically equivalent and interchangeable compounds, was investigated by reference to their cis-isomers through esterification-related activities using rat liver cells and subcellular fractions. In hepatocytes, both trans-C-18:1 were incorporated to the same extent in triacylglycerols, but trans-9 was more esterified than trans-11 into phospholipids (P < 0.05). Glycerol-3-phosphate acyltransferase activity in microsomes was lower with trans-11 than with trans-9, while this activity in mitochondria was similar to 40% greater with trans-11 than with trans-9 (P < 0.05). Activity of 2-lysophosphatidic acid acyltransferase in microsomes was of comparable extent with both trans isomers, but activity of 2-lysophosphatidylcholine acyltransferase was significantly greater with trans-9 than with trans-11 at P < 0.01. Lipoproteins secreted by hepatocytes reached equivalent levels in the presence of any isomers, but triacylglycerol production was more elevated with trans-11 than with trans-9 at P < 0.05. Cholesterol efflux from previously labelled hepatocytes was lower with trans-11 than with trans-9. When these cells were exposed to either trans-C-18:1, the gene expression of proteins involved in fatty acid esterification and lipoprotein synthesis was unaffected, which indicates that the biochemical differences essentially depended on enzyme/substrate affinities. On the whole, vaccenic and elaidic acid were shown to incorporate cell phospholipids unequally, at least in vitro, which suggests they can differently affect lipid metabolic pathways in normal cells."
